topic_title,topic_url,post_author,post_body,thread_author
bookos,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=75&t=6785,ringo-ring,"<div class=""postbody"">Вот Total Commander, возможно, подойдет вам:<br><br><!-- m --><a class=""postlink"" href=""http://www.faqi.ru/faq_filemanager_418.html"">http://www.faqi.ru/faq_filemanager_418.html</a><!-- m --><br><br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent""><span style=""font-weight: bold"">Загрузка по списку</span> Загружает все файлы из созданного пользователем файла-списка в выбранный каталог. Файл-список должен содержать список URL вплоть до файлов или подкаталогов (типа <!-- m --><a class=""postlink"" href=""ftp://ftp.server.com/subdir/file.zip"">ftp://ftp.server.com/subdir/file.zip</a><!-- m -->). Он может также содержать относительное или абсолютное имя, указывающее, куда следует поместить загруженный файл. Это имя отделяется стрелкой (<!-- m --><a class=""postlink"" href=""ftp://ftp.server.com/subdir/file.zip"">ftp://ftp.server.com/subdir/file.zip</a><!-- m --> -&gt; c:\\local\\file.zip). Вы можете добавить файл в список загрузок, открыв контекстное меню во время FTP-соединения и выбрав \'Добавить в список загрузок\'. Эта функция также позволяет скачивать файлы с Web-серверов (<!-- m --><a class=""postlink"" href=""http://www.server.com"">http://www.server.com</a><!-- m -->).</div><br><br>PS А нет, здесь, похоже, та же беда: скачивание, а не закачка</div>",ringo-ring
bookos,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=75&t=6785,Bill_G,"<div class=""postbody"">ringo-ring<br><br>да, но он однопоточный...</div>",ringo-ring
bookos,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=75&t=6785,Bill_G,"<div class=""postbody"">надо что-то вроде wput , но многопоточное...</div>",ringo-ring
bookos,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=75&t=6785,ringo-ring,"<div class=""postbody"">FileZilla - поддерживает экспорт и импорт задания в формате XML<br><br>Правда, не уверена, что он - или любой другой FTP клиент - потянут файл задания на несколько миллионов закачек</div>",ringo-ring
bookos,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=75&t=6785,Bill_G,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">Правда, не уверена, что он - или любой другой FTP клиент - потянут файл задания на несколько миллионов закачек</div><br>вот именно,<br>файлзилла более-менее подходит, но там максимум 10 потоков</div>",ringo-ring
bookos,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=75&t=6785,ringo-ring,"<div class=""postbody"">В любом случае вероятность найти FTP клиент, приспособленный к миллионным файлам задания, думаю, нулевая )<br><br>А нельзя быстро поменять структуру каталогов на libgen.org ? Я так понимаю, это делается путем простого переименования файлов командой mv<br><br>(1) Берем хещ от DOI<br>Например, 10.1088/0953-8984/21/9/095408  ==&gt; 876451a4c43e42a8b77d4b60ad66babf<br>(2) Создаем директории по принципу матрешки:<br>87 -&gt; 64 -&gt; 51 -&gt; a4 -&gt; c4 -&gt; 3e -&gt; 42 -&gt; a8 -&gt; b7 -&gt; 7d -&gt; 4b -&gt; 60 -&gt; ad -&gt; 66 -&gt; ba -&gt; bf.pdf<br>Последние 2 байта - имя файла.<br><br>И так для каждого DOI<br><br>После такого преобразования уже ничего тормозить не будет (так как максимум 256 поддиректорий внутри каждой папки) и можно пользуясь любым FTP-клиентом, мышкой ""перетащить"" добро на другой сервер</div>",ringo-ring
bookos,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=75&t=6785,ringo-ring,"<div class=""postbody"">Видимо, самый простой способ отправки файлов - почтой России: отправляем сервер Вам, Вы туда заливаете статьи и отправляете обратно )</div>",ringo-ring
bookos,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=75&t=6785,ringo-ring,"<div class=""postbody"">Если я правильно считаю - на скорости 1 Гигабит / секунду непрерывная передача 12 терабайт по сети займет 24 часа<br><br>hogart, у вас ведь канал меньше?</div>",ringo-ring
bookos,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=75&t=6785,hogart,"<div class=""postbody"">Конечно, канал меньше. Тогда уж голубиной почтой, всяко быстрее п. России ))</div>",ringo-ring
bookos,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=75&t=6785,bookwarrior,"<div class=""postbody"">почему не upload по HTTP?<br><br><!-- m --><a class=""postlink"" href=""http://winscp.net/"">http://winscp.net/</a><!-- m --> - до 9 фоновых FTP соединений. Мануали ди инструктьони: <!-- m --><a class=""postlink"" href=""http://winscp.net/eng/docs/transfer_queue"">http://winscp.net/eng/docs/transfer_queue</a><!-- m --></div>",ringo-ring
