content,link,title
"“And now he thinks that I will uninvite this girl, so that he can bring his other girl…I said, no man, you can’t come!” Flako was passionately explaining the subject matter of his last phone call. “Besides all this creativity I have to deal with this!”,Only 2 hours before ,, Flako was still driving around Bushwick and Ridgewood picking up beer, pastelitos, texting people who had never heard of The Bushwick Starr, and calming me down like it was my huge event to worry about (it wasn’t!). “I have to offer food and refreshments to the people from the hood otherwise they won’t come next time,” said Flako about 100 warm and fresh pastelitos ordered from , on Wilson Ave., ",http://bushwickdaily.com/2012/11/night-of-experimental-poetry-brings-bushwick-together/,Night of Experimental Poetry Brings Bushwick Together
"“And now he thinks that I will uninvite this girl, so that he can bring his other girl…I said, no man, you can’t come!” Flako was passionately explaining the subject matter of his last phone call. “Besides all this creativity I have to deal with this!”,Only 2 hours before ,, Flako was still driving around Bushwick and Ridgewood picking up beer, pastelitos, texting people who had never heard of The Bushwick Starr, and calming me down like it was my huge event to worry about (it wasn’t!). “I have to offer food and refreshments to the people from the hood otherwise they won’t come next time,” said Flako about 100 warm and fresh pastelitos ordered from , on Wilson Ave., ",http://bushwickdaily.com/2012/11/night-of-experimental-poetry-brings-bushwick-together/,Night of Experimental Poetry Brings Bushwick Together
"All last week we got , for the Brooklyn Electronic Festival, and now that it’s over, there’s little more to do than brush the confetti off our shoulders and remember the good times. Oh, and share the oodles of trippy photos we got. From , to , to ,, it was an unforgettable dose of electronic ecstasy., ",http://bushwickdaily.com/2012/11/electronic-ecstasy-bemf-in-photos/,Electronic Ecstasy: BEMF in Photos
"All last week we got , for the Brooklyn Electronic Festival, and now that it’s over, there’s little more to do than brush the confetti off our shoulders and remember the good times. Oh, and share the oodles of trippy photos we got. From , to , to ,, it was an unforgettable dose of electronic ecstasy., ",http://bushwickdaily.com/2012/11/electronic-ecstasy-bemf-in-photos/,Electronic Ecstasy: BEMF in Photos
"Today’s snow storm , and also to our beloved Bushwick. Although, Athena is nothing like Sandy, it is very inconvenient, and , in the ,.,Despite the snow not being very helpful, we can’t help but admire some of the Instagram pictures you Bushwick folks have been snapping whole day. These are the first snow snaps from Bushwick we liked the best… You can also follow , feed, which we <3., , ",http://bushwickdaily.com/2012/11/instagram-postcards-from-snowy-bushwick/,Instagram postcards from snowy Bushwick
"Today’s snow storm , and also to our beloved Bushwick. Although, Athena is nothing like Sandy, it is very inconvenient, and , in the ,.,Despite the snow not being very helpful, we can’t help but admire some of the Instagram pictures you Bushwick folks have been snapping whole day. These are the first snow snaps from Bushwick we liked the best… You can also follow , feed, which we <3., , ",http://bushwickdaily.com/2012/11/instagram-postcards-from-snowy-bushwick/,Instagram postcards from snowy Bushwick
"Bushwick Daily in collaboration with local artists and businesses  is inviting you all to participate in ,. Donate ,100% of the raised funds will be donated to ,, a coordinated relief efford to help neighborhoods and people affected by Hurricane Sandy that has been , so far.,You can buy , here by clicking the Donate button below (enter $10 or multiple of $10 depending how many tickets you wish to purchase). Our fellow bloggers , have raised over $5,000 in one day in a similar fundraiser. Let’s show that Bushwick is just as great of a neighborhood!,Everybody who donated (or who wants to donate) is invited to the , on Satutday at Tutu’s at 9pm!!, , ",http://bushwickdaily.com/2012/11/all-bushwick-sandy-relief-fundraiser-buy-tix-for-10/,ALL Bushwick Sandy Relief Fundraiser! $10!
"Bushwick Daily in collaboration with local artists and businesses  is inviting you all to participate in ,. Donate ,100% of the raised funds will be donated to ,, a coordinated relief efford to help neighborhoods and people affected by Hurricane Sandy that has been , so far.,You can buy , here by clicking the Donate button below (enter $10 or multiple of $10 depending how many tickets you wish to purchase). Our fellow bloggers , have raised over $5,000 in one day in a similar fundraiser. Let’s show that Bushwick is just as great of a neighborhood!,Everybody who donated (or who wants to donate) is invited to the , on Satutday at Tutu’s at 9pm!!, , ",http://bushwickdaily.com/2012/11/all-bushwick-sandy-relief-fundraiser-buy-tix-for-10/,ALL Bushwick Sandy Relief Fundraiser! $10!
"The first trees are coming down in Bushwick, but as , tweeted a little while ago, Bushwick is doing fine!, ",http://bushwickdaily.com/2012/10/bushwick-is-doing-fine-twitter-instagram-round-up-of-the-last-couple-of-hours/,Bushwick is doing fine: Twitter + Instagram round up of the last couple of hours
"The first trees are coming down in Bushwick, but as , tweeted a little while ago, Bushwick is doing fine!, ",http://bushwickdaily.com/2012/10/bushwick-is-doing-fine-twitter-instagram-round-up-of-the-last-couple-of-hours/,Bushwick is doing fine: Twitter + Instagram round up of the last couple of hours
"One of my favorite holiday memories as a child was putting up the Halloween decorations. Now the only decorating that I do is when I hang art. But sometimes art can be the spookiest thing about Halloween… Just take a look at our haunted art gallery:,The prolific skateboard designer , has screenprinted this image from one of his many free zines floating around. An illustration based on the , dream-creeper that is made all the more creepy by how much he loves that cat. [,]  ",http://bushwickdaily.com/2012/10/these-10-artists-are-monsters-everyday-is-halloween/,These 10 Artists Are Monsters: Everyday Is Halloween
"One of my favorite holiday memories as a child was putting up the Halloween decorations. Now the only decorating that I do is when I hang art. But sometimes art can be the spookiest thing about Halloween… Just take a look at our haunted art gallery:,The prolific skateboard designer , has screenprinted this image from one of his many free zines floating around. An illustration based on the , dream-creeper that is made all the more creepy by how much he loves that cat. [,]  ",http://bushwickdaily.com/2012/10/these-10-artists-are-monsters-everyday-is-halloween/,These 10 Artists Are Monsters: Everyday Is Halloween
"CMJ has started with a BANG. Wednesday, after shuffling back and forth on the Lower East Side all day- stopping by , and ,‘s excellent showcases- I hauled ass to Brooklyn. After a (four) drink stop at the ,, I skipped over to , to see excellent up-and-comers , and electro-wave staples ,., ",http://bushwickdaily.com/2012/10/mau-haus-and-blackbird-blackbird-at-cmj-shea-stadium/,Maus Haus and Blackbird Blackbird play CMJ at Shea Stadium
"CMJ has started with a BANG. Wednesday, after shuffling back and forth on the Lower East Side all day- stopping by , and ,‘s excellent showcases- I hauled ass to Brooklyn. After a (four) drink stop at the ,, I skipped over to , to see excellent up-and-comers , and electro-wave staples ,., ",http://bushwickdaily.com/2012/10/mau-haus-and-blackbird-blackbird-at-cmj-shea-stadium/,Maus Haus and Blackbird Blackbird play CMJ at Shea Stadium
